image,label
62696,1
62697,1
62698,4
62699,6
62701,3
62703,3
62704,6
62705,6
62706,6
62707,2
62708,3
62709,3
62710,3
62711,4
62712,4
62713,6
62714,6
62715,5
62716,4
62717,3
62719,1
62722,3
62723,4
62724,3
62725,6
62726,6
62727,4
62728,3
62729,1
62730,5
62731,5
62732,4
62733,2
62734,1
62735,3
62736,3
62737,6
62738,2
62739,3
62742,3
62743,3
62744,2
62745,6
62746,4
62747,3
62748,2
62749,5
62750,3
62751,5
62752,1
62753,6
62754,5
62756,1
62757,3
62758,3
62759,6
62760,6
62761,5
62762,6
62763,6
62764,6
62765,6
62766,1
62767,1
62768,6
62769,3
62770,4
62771,3
62772,1
62773,3
62774,3
62776,6
62777,4
62779,2
62780,6
62781,6
62782,5
62784,1
62785,4
62786,3
62787,3
62788,1
62789,1
62790,3
62791,3
62792,4
62793,3
62794,3
62795,5
62796,2
62797,3
62798,3
62799,3
62800,3
62801,4
62802,5
62803,1
62804,3
62805,3
62806,4
62807,3
62808,1
62809,5
62810,2
62811,3
62812,3
62813,5
62814,6
62815,1
62817,1
62818,4
62819,6
62820,4
62822,2
62823,6
62825,4
62826,3
62829,6
62830,3
62831,3
62832,5
62833,6
62834,4
62836,6
62837,6
62838,6
62839,3
62840,1
62842,6
62843,6
62844,1
62845,6
62847,1
62848,3
62849,1
62851,3
62852,3
62853,6
62854,2
62855,6
62856,3
62857,3
62858,6
62859,4
62860,1
62861,3
62862,3
62863,4
62865,3
62867,3
62868,4
62869,4
62870,3
62872,1
62873,1
62874,3
62875,3
62876,5
62877,6
62878,3
62879,3
62880,6
62882,3
62883,3
62884,1
62885,1
62886,4
62887,6
62888,3
62889,3
62891,3
62892,3
62894,3
62895,1
62896,3
62897,3
62898,6
62899,5
62900,3
62901,4
62902,2
62903,4
62904,1
62905,6
62906,3
62907,1
62908,3
62909,2
62910,3
62911,1
62913,3
62914,3
62915,3
62916,3
62917,3
62918,3
62919,3
62920,3
62921,5
62922,4
62923,2
62925,3
62926,1
62927,6
62929,4
62930,3
62931,3
62932,4
62933,4
62934,2
62935,3
62936,3
62937,4
62938,4
62939,4
62941,6
62942,6
62943,3
62944,3
62945,5
62946,3
62947,6
62948,3
62949,3
62950,4
62951,4
62952,6
62953,2
62954,1
62956,3
62957,1
62958,6
62959,5
62962,3
62964,2
62965,4
62966,3
62967,3
62970,4
62971,3
62972,4
62973,3
62975,3
62977,1
62978,3
62979,3
62980,3
62981,4
62982,3
62983,1
62984,3
62985,3
62986,1
62987,3
62988,1
62989,3
62990,4
62991,5
62992,6
62993,5
62994,3
62995,6
62996,4
62997,3
62998,3
62999,3
63000,4
63001,6
63002,1
63003,3
63004,6
63005,4
63007,6
63008,6
63009,3
63010,3
63011,3
63013,3
63014,6
63017,4
63018,5
63019,1
63020,3
63021,3
63022,5
63023,5
63024,1
63025,4
63026,1
63027,3
63028,4
63029,3
63031,5
63032,3
63033,2
63034,1
63035,4
63036,3
63037,3
63038,5
63039,3
63040,5
63041,3
63042,1
63043,3
63044,3
63045,3
63046,3
63047,4
63048,4
63049,6
63050,3
63051,1
63052,6
63053,3
63054,5
63055,3
63056,2
63057,6
63058,3
63059,6
63060,3
63061,3
63062,3
63063,3
63064,3
63065,1
63067,3
63068,1
63069,4
63070,3
63071,6
63072,1
63073,4
63074,4
63076,6
63077,3
63078,3
63079,3
63080,3
63081,3
63082,6
63083,6
63084,3
63085,5
63087,3
63088,2
63089,2
63090,5
63091,5
63092,2
63093,3
63095,3
63096,4
63097,4
63098,6
63099,3
63100,6
63101,3
63102,3
63103,6
63104,3
63105,6
63106,4
63107,1
63108,3
63109,4
63110,5
63111,3
63112,6
63113,3
63114,2
63115,6
63116,5
63117,1
63118,5
63119,3
63120,3
63121,3
63122,3
63123,5
63124,1
63125,4
63126,3
63127,3
63128,3
63129,1
63131,6
63132,2
63133,1
63134,5
63135,3
63137,6
63138,2
63139,6
63140,5
63141,3
63142,2
63143,6
63144,5
63145,3
63146,2
63147,5
63148,3
63149,3
63150,3
63151,1
63152,1
63153,3
63155,1
63156,3
63157,4
63158,5
63159,4
63160,5
63161,3
63162,4
63164,3
63165,3
63166,3
63167,3
63168,5
63169,3
63170,6
63171,5
63172,5
63173,3
63174,5
63175,1
63176,3
63177,2
63178,6
63179,5
63180,4
63181,4
63182,3
63183,5
63184,4
63185,1
63186,5
63187,1
63188,5
63189,3
63190,5
63192,3
63193,3
63194,4
63195,3
63196,3
63197,3
63198,1
63199,4
63200,6
63201,1
63202,1
63203,3
63204,6
63205,1
63206,4
63207,3
63208,6
63210,3
63211,3
63212,1
63213,3
63214,3
63216,3
63217,1
63218,6
63219,5
63220,1
63222,1
63223,6
63224,4
63225,3
63226,3
63227,1
63228,3
63229,6
63230,3
63231,1
63232,3
63233,1
63234,3
63235,3
63236,3
63237,5
63238,4
63239,1
63240,2
63241,3
63242,4
63243,2
63244,1
63245,4
63246,5
63247,3
63248,5
63249,3
63250,4
63251,1
63252,3
63253,6
63254,5
63255,2
63256,6
63257,3
63258,6
63259,4
63261,3
63263,4
63264,4
63265,2
63266,3
63267,5
63268,4
63269,6
63270,1
63271,3
63272,4
63273,3
63274,3
63275,1
63276,1
63278,4
63279,4
63280,1
63281,3
63282,1
63283,4
63284,6
63285,5
63287,2
63288,3
63289,6
63290,3
63291,2
63292,3
63293,1
63294,4
63295,1
63296,4
63297,3
63298,6
63299,5
63300,4
63301,4
63302,4
63303,1
63304,4
63305,1
63306,3
63307,1
63308,1
63309,4
63310,3
63311,4
63312,1
63313,3
63314,1
63315,6
63316,3
63317,3
63318,2
63319,3
63320,4
63321,2
63322,4
63323,6
63324,6
63325,1
63326,2
63327,4
63328,1
63329,6
63331,6
63332,2
63334,4
63335,6
63336,6
63338,1
63339,3
63340,6
63341,3
63342,2
63343,5
63344,1
63345,3
63346,3
63348,3
63349,1
63350,4
63351,2
63352,3
63353,6
63354,2
63355,1
63356,1
63357,6
63358,1
63359,3
63360,2
63361,3
63362,1
63363,6
63364,2
63365,2
63366,4
63367,6
63368,2
63369,1
63370,3
63371,1
63372,4
63373,1
63374,4
63375,4
63377,6
63378,6
63379,1
63380,3
63381,6
63382,3
63383,3
63384,2
63385,5
63386,3
63387,6
63388,3
63390,1
63391,4
63392,3
63393,5
63394,5
63395,3
63396,3
63397,3
63398,2
63399,6
63400,3
63401,4
63402,2
63403,2
63404,4
63405,4
63406,3
63407,5
63408,6
63409,4
63410,1
63411,3
63413,3
63414,5
63415,1
63416,3
63417,1
63418,6
63419,4
63420,4
63421,3
63422,5
63424,1
63425,6
63426,3
63427,1
63428,4
63429,5
63430,5
63431,6
63432,4
63433,3
63434,5
63435,5
63437,3
63438,1
63439,2
63440,3
63441,4
63442,3
63444,1
63445,3
63446,3
63447,6
63448,3
63449,3
63450,3
63451,3
63452,4
63453,4
63454,3
63455,3
63456,3
63457,2
63458,3
63459,5
63460,3
63461,1
63462,5
63463,3
63464,1
63465,3
63466,4
63467,5
63468,3
63469,4
63470,5
63471,5
63472,5
63473,6
63474,6
63475,1
63476,4
63477,3
63478,3
63479,6
63480,4
63481,4
63483,1
63484,3
63485,4
63486,3
63487,3
63489,3
63490,3
63491,2
63492,3
63493,5
63494,3
63495,6
63497,3
63498,5
63499,5
63500,1
63501,3
63502,4
63503,4
63504,4
63505,6
63506,6
63507,6
63508,1
63510,6
63511,2
63512,6
63513,3
63515,6
63516,3
63517,3
63518,5
63519,6
63520,6
63521,5
63522,2
63523,1
63524,3
63525,4
63526,3
63527,1
63528,1
63529,1
63530,4
63531,5
63532,1
63533,3
63534,4
63535,6
63536,6
63537,4
63539,5
63541,5
63542,1
63543,6
63544,6
63545,1
63546,4
63547,1
63548,1
63549,1
63550,4
63551,6
63552,5
63554,3
63555,6
63556,6
63557,3
63558,4
63559,4
63560,3
63561,5
63562,3
63563,3
63564,6
63565,5
63566,4
63567,4
63569,2
63571,4
63572,1
63573,4
63574,4
63575,6
63577,3
63578,6
63579,6
63580,3
63581,4
63582,6
63583,4
63584,3
63585,4
63586,6
63587,3
63588,5
63589,3
63590,4
63591,6
63592,1
63593,4
63594,6
63595,6
63596,3
63597,1
63598,4
63599,3
63600,3
63602,6
63603,5
63604,6
63605,1
63606,1
63607,4
63609,3
63611,3
63612,1
63613,3
63615,5
63616,4
63617,5
63618,5
63619,5
63620,4
63621,6
63622,3
63623,3
63624,4
63626,5
63627,4
63628,5
63629,5
63630,1
63633,1
63634,5
63635,5
63636,4
63637,3
63638,1
63639,4
63641,4
63642,4
63643,2
63644,3
63645,3
63646,1
63647,6
63648,4
63649,3
63650,6
63651,4
63652,3
63653,3
63654,3
63655,4
63656,3
63657,3
63659,5
63661,3
63662,5
63663,1
63664,3
63666,1
63667,4
63668,2
63669,5
63670,3
63671,3
63673,4
63674,2
63675,3
63676,1
63677,3
63678,6
63679,3
63681,2
63682,1
63684,4
63685,4
63686,3
63687,3
63688,1
63689,3
63690,4
63691,2
63692,4
63693,4
63694,4
63695,6
63696,3
63697,4
63698,4
63699,3
63700,2
63701,1
63703,5
63704,2
63705,4
63706,3
63707,5
63708,3
63709,2
63710,3
63712,3
63713,2
63714,2
63715,3
63716,4
63717,3
63719,5
63720,1
63722,6
63723,3
63724,1
63725,3
63726,3
63727,4
63728,1
63729,4
63730,3
63731,1
63732,2
63733,4
63734,5
63735,3
63736,3
63739,3
63740,4
63741,3
63742,5
63743,3
63744,1
63745,4
63746,3
63747,3
63748,3
63749,3
63750,6
63751,4
63752,1
63753,6
63754,3
63755,3
63757,6
63758,4
63759,4
63760,4
63761,3
63762,3
63763,6
63765,3
63766,4
63767,4
63768,4
63770,3
63771,3
63772,5
63773,1
63774,3
63775,3
63776,4
63777,5
63778,5
63779,1
63780,3
63781,3
63782,3
63783,2
63784,3
63785,1
63786,5
63787,6
63788,6
63789,2
63790,3
63791,4
63792,3
63793,1
63794,6
63795,6
63796,3
63798,3
63799,3
63800,4
63801,4
63802,3
63803,3
63804,3
63806,5
63807,6
63808,5
63809,3
63810,1
63811,3
63812,4
63813,2
63816,3
63817,4
63818,1
63819,6
63820,3
63821,3
63822,3
63823,1
63824,1
63825,6
63826,6
63827,6
63829,3
63833,5
63834,6
63835,3
63836,2
63837,3
63838,4
63841,1
63842,3
63843,6
63844,1
63845,6
63846,3
63847,3
63848,3
63849,3
63850,3
63851,3
63852,2
63853,3
63854,5
63855,3
63856,5
63857,5
63858,3
63859,6
63860,3
63861,3
63862,3
63863,3
63864,1
63865,1
63866,1
63867,6
63868,3
63869,5
63871,1
63872,4
63873,6
63874,4
63875,1
63876,5
63877,4
63878,5
63879,1
63880,6
63881,4
63882,3
63883,4
63884,3
63885,6
63886,5
63888,5
63889,3
63890,6
63891,1
63892,2
63893,3
63894,3
63896,6
63898,1
63899,1
63900,3
63901,6
63902,4
63903,4
63904,5
63905,3
63906,3
63907,1
63908,4
63909,1
63910,3
63911,4
63912,3
63913,6
63915,3
63916,6
63917,3
63918,4
63919,1
63920,1
63922,4
63924,6
63925,2
63926,1
63927,2
63928,3
63929,4
63930,1
63931,3
63932,4
63933,4
63934,1
63935,3
63936,5
63937,2
63939,4
63940,6
63941,3
63942,3
63943,4
63944,3
63945,4
63946,3
63947,3
63948,4
63951,6
63952,5
63953,3
63954,2
63955,4
63956,3
63957,3
63958,3
63959,3
63960,4
63961,1
63962,3
63963,1
63964,4
63965,3
63966,3
63967,3
63968,4
63969,1
63970,1
63971,2
63972,5
63973,3
63974,3
63975,3
63976,3
63977,4
63978,3
63979,3
63980,4
63981,2
63982,4
63983,3
63984,5
63985,6
63986,1
63987,5
63988,3
63989,3
63990,4
63991,6
63993,3
63994,1
63995,5
63996,5
63998,4
63999,4
64000,4
64002,3
64003,3
64004,6
64005,6
64006,3
64007,1
64008,6
64009,6
64010,3
64011,5
64012,1
64013,3
64014,3
64015,5
64016,3
64017,6
64019,4
64020,3
64021,6
64022,3
64023,3
64024,3
64025,1
64026,1
64027,3
64028,2
64031,6
64032,5
64033,6
64034,3
64035,3
64036,3
64037,3
64038,5
64039,3
64040,6
64041,3
64042,2
64044,6
64045,3
64046,4
64047,1
64048,6
64049,4
64050,1
64051,5
64052,6
64053,3
64054,6
64055,6
64056,2
64057,3
64058,1
64059,6
64061,3
64062,5
64063,3
64064,3
64065,6
64066,3
64067,3
64068,3
64069,3
64070,6
64071,5
64072,1
64073,1
64074,5
64075,4
64076,5
64077,3
64078,2
64079,6
64080,5
64081,1
64082,4
64083,3
64084,5
64085,3
64086,5
64087,6
64088,3
64089,6
64090,1
64091,3
64092,3
64093,4
64094,2
64095,6
64096,6
64097,1
64098,3
64100,3
64102,1
64104,3
64105,4
64106,6
64107,6
64108,6
64109,3
64110,2
64111,3
64112,4
64113,3
64114,6
64115,3
64116,5
64117,3
64118,3
64121,5
64122,4
64123,1
64124,3
64125,3
64126,1
64127,4
64128,4
64129,5
64130,2
64131,2
64132,1
64133,5
64134,3
64135,3
64136,3
64137,3
64138,3
64139,1
64140,3
64141,6
64142,2
64143,6
64144,3
64145,6
64146,3
64147,3
64148,1
64149,6
64151,3
64152,1
64153,1
64154,2
64155,5
64156,3
64157,4
64158,3
64159,2
64160,6
64161,3
64162,6
64163,3
64164,3
64165,1
64166,4
64167,6
64168,1
64169,5
64170,4
64171,5
64172,5
64173,6
64174,3
64175,6
64176,2
64177,6
64178,2
64179,6
64180,3
64181,1
64183,6
64184,5
64185,3
64186,6
64187,3
64189,4
64190,6
64191,5
64193,4
64194,3
64195,5
64196,6
64197,1
64198,1
64199,3
64200,3
64201,3
64202,3
64203,1
64204,3
64205,1
64206,1
64207,1
64209,1
64210,3
64212,1
64213,1
64214,3
64215,3
64216,5
64217,2
64218,1
64219,4
64221,3
64222,6
64223,6
64224,3
64226,6
64227,5
64228,1
64229,5
64230,2
64231,4
64232,2
64233,6
64234,3
64235,6
64236,4
64237,3
64238,3
64239,3
64240,1
64241,1
64242,1
64244,4
64245,3
64249,3
64250,3
64251,4
64252,6
64255,4
64256,2
64257,3
64258,1
64259,2
64260,1
64261,5
64262,3
64263,3
64264,4
64265,3
64266,5
64267,3
64268,1
64269,3
64270,1
64271,5
64272,3
64273,4
64274,5
64275,6
64276,6
64277,1
64278,5
64279,1
64280,3
64281,4
64282,3
64283,4
64284,3
64286,3
64287,3
64288,2
64290,4
64291,4
64292,6
64293,5
64294,5
64295,1
64296,4
64297,6
64298,5
64299,1
64300,3
64301,3
64302,5
64304,3
64305,3
64306,4
64307,1
64308,5
64309,4
64310,3
64311,1
64312,6
64315,6
64316,2
64317,4
64318,3
64319,2
64320,4
64321,5
64322,4
64326,4
64327,6
64328,3
64329,1
64331,6
64332,5
64333,3
64334,1
64335,2
64337,3
64338,3
64339,3
64340,3
64341,1
64342,3
64343,3
64344,5
64345,1
64347,3
64348,4
64350,3
64351,4
64352,2
64353,4
64354,3
64355,4
64356,1
64357,3
64358,5
64359,3
64360,5
64361,1
64362,3
64363,3
64364,3
64365,4
64366,3
64367,1
64368,3
64369,3
64370,4
64371,4
64374,3
64375,4
64377,3
64378,6
64379,4
64380,3
64381,3
64382,4
64383,3
64385,4
64386,1
64387,3
64389,6
64391,4
64392,5
64393,6
64394,3
64395,3
64396,3
64397,4
64398,2
64399,5
64400,4
64402,3
64404,3
64405,6
64406,5
64407,2
64409,3
64410,1
64411,3
64412,5
64413,6
64414,1
64415,1
64416,3
64417,3
64418,5
64419,6
64420,4
64422,4
64423,1
64424,3
64425,6
64426,6
64427,6
64428,6
64429,5
64430,5
64431,6
64432,5
64433,6
64434,4
64435,5
64436,5
64437,6
64438,3
64439,2
64440,3
64442,1
64443,3
64444,4
64446,6
64447,3
64448,5
64449,4
64450,6
64451,4
64452,1
64454,6
64455,3
64456,6
64457,2
64458,5
64459,6
64461,6
64462,4
64463,3
64465,4
64466,4
64467,6
64468,1
64469,6
64470,4
64471,6
64472,6
64473,4
64474,2
64475,6
64476,4
64477,1
64478,4
64479,1
64480,4
64481,6
64482,1
64483,3
64484,6
64485,3
64486,3
64487,3
64488,1
64489,3
64490,4
64491,5
64492,5
64493,3
64495,6
64497,6
64498,3
64499,3
64500,5
64501,4
64502,6
64504,4
64505,5
64506,6
64507,5
64508,5
64509,1
64510,1
64511,4
64512,6
64513,3
64514,1
64515,4
64516,6
64517,3
64519,5
64520,3
64521,1
64522,6
64525,4
64526,1
64527,4
64529,1
64530,2
64531,3
64532,4
64533,1
64534,3
64536,5
64537,5
64538,6
64541,1
64542,3
64543,5
64544,1
64545,3
64547,3
64548,1
64550,3
64551,3
64552,6
64553,3
64554,4
64555,6
64556,6
64557,3
64558,4
64559,2
64560,3
64561,3
64562,1
64563,4
64564,5
64565,3
64566,3
64568,6
64569,1
64570,3
64571,3
64572,2
64573,3
64574,3
64575,3
64577,4
64578,2
64579,6
64581,3
64582,1
64583,4
64584,6
64586,1
64587,4
64588,3
64589,3
64590,4
64592,3
64593,1
64595,3
64596,4
64597,6
64598,6
64599,3
64600,3
64601,2
64602,3
64604,2
64605,3
64606,6
64607,3
64608,4
64609,3
64610,3
64611,3
64612,4
64613,5
64614,6
64616,4
64617,5
64618,2
64619,6
64620,1
64621,3
64622,3
64623,3
64624,3
64625,3
64626,1
64627,4
64628,1
64629,4
64630,4
64631,3
64632,4
64633,3
64634,3
64635,1
64636,3
64637,3
64638,3
64639,4
64640,4
64641,4
64642,6
64643,4
64644,1
64645,5
64646,3
64647,4
64648,1
64649,4
64651,1
64652,3
64653,3
64654,1
64656,5
64657,5
64658,3
64659,3
64660,3
64662,6
64663,3
64664,4
64666,1
64667,3
64668,6
64669,4
64670,3
64671,3
64672,4
64673,3
64674,6
64675,6
64676,3
64677,6
64679,6
64680,3
64681,1
64682,6
64683,3
64685,2
64686,4
64687,2
64688,1
64689,5
64691,5
64692,6
64693,4
64694,1
64695,5
64696,6
64697,3
64698,3
64699,6
64700,1
64701,3
64702,5
64703,3
64704,6
64705,5
64706,4
64707,5
64708,5
64709,3
64712,6
64713,4
64714,3
64716,6
64717,1
64718,3
64719,4
64720,5
64721,6
64722,3
64723,3
64724,4
64725,4
64726,6
64727,3
64728,3
64729,6
64730,6
64731,3
64732,6
64733,3
64734,3
64735,2
64737,6
64738,6
64739,5
64740,3
64741,1
64742,1
64743,3
64744,4
64746,6
64747,6
64748,1
64749,4
64750,4
64751,2
64752,3
64753,3
64754,2
64755,3
64756,4
64757,4
64758,4
64759,2
64760,3
64762,3
64763,3
64764,4
64765,3
64766,4
64767,3
64768,4
64769,5
64770,6
64771,4
64772,1
64773,3
64774,3
64775,6
64776,4
64778,3
64779,5
64780,5
64781,1
64782,3
64783,4
64784,3
64785,6
64786,3
64787,6
64788,2
64789,5
64790,3
64791,6
64792,3
64793,4
64794,3
64795,3
64796,5
64798,3
64800,4
64802,1
64803,1
64805,3
64806,3
64807,4
64808,3
64809,4
64810,5
64811,3
64812,3
64813,4
64814,3
64815,3
64817,4
64818,2
64819,1
64820,4
64821,3
64822,3
64823,6
64824,1
64825,4
64826,3
64827,4
64828,4
64829,5
64830,1
64831,1
64832,4
64833,6
64834,6
64835,6
64836,3
64837,3
64839,2
64840,6
64841,3
64843,6
64844,1
64845,3
64846,3
64847,4
64848,4
64849,3
64850,1
64851,3
64852,4
64853,5
64854,3
64855,3
64856,6
64857,6
64858,4
64859,4
64860,6
64861,6
64862,2
64863,6
64864,1
64865,3
64866,1
64867,3
64868,3
64869,2
64870,2
64871,5
64872,6
64873,4
64874,3
64875,3
64876,2
64877,3
64878,1
64879,6
64880,3
64881,6
64882,4
64883,3
64885,3
64887,2
64888,6
64889,3
64890,5
64891,6
64892,1
64893,1
64894,1
64895,2
64896,3
64897,6
64898,3
64899,4
64900,3
64901,6
64902,6
64903,5
64904,4
64905,3
64907,4
64908,4
64910,4
64912,3
64913,3
64914,6
64915,5
64916,1
64917,5
64918,6
64919,3
64920,4
64921,3
64922,2
64923,6
64924,6
64925,3
64926,3
64928,3
64929,6
64930,6
64932,6
64933,5
64934,5
64936,3
64937,6
64938,6
64940,1
64941,4
64942,3
64945,6
64946,3
64947,4
64948,6
64949,4
64950,5
64951,6
64952,6
64953,3
64954,1
64956,4
64957,4
64958,4
64959,3
64960,2
64961,3
64962,4
64964,4
64966,4
64967,1
64968,6
64969,3
64971,3
64972,5
64973,3
64974,1
64975,6
64976,1
64977,6
64978,3
64979,5
64980,6
64981,4
64983,3
64984,3
64985,3
64986,4
64987,3
64988,1
64989,3
64990,4
64991,3
64992,2
64993,1
64994,3
64995,6
64996,1
64997,3
64999,6
65000,6
65001,4
65002,1
65003,4
65004,5
65005,4
65006,4
65007,3
65009,5
65011,4
65012,3
65013,6
65015,3
65016,6
65018,3
65019,4
65020,3
65021,3
65022,4
65024,3
65025,6
65026,6
65027,3
65028,3
65029,6
65031,3
65032,1
65033,2
65034,6
65035,2
65036,5
65037,4
65038,3
65039,4
65040,3
65041,5
65044,4
65045,3
65046,4
65047,1
65048,1
65049,4
65050,4
65051,4
65052,5
65053,4
65056,1
65057,1
65058,1
65059,3
65060,4
65061,3
65062,5
65063,1
65064,1
65065,3
65066,3
65067,5
65068,1
65069,3
65070,3
65071,4
65072,3
65074,3
65075,1
65076,3
65077,4
65078,6
65079,1
65080,6
65082,3
65084,3
65085,3
65086,6
65087,6
65088,1
65089,4
65090,4
65091,3
65092,3
65093,3
65094,3
65095,3
65097,1
65098,1
65099,6
65100,3
65101,3
65102,1
65103,3
65104,4
65105,4
65107,3
65108,3
65109,3
65110,1
65111,3
65112,6
65113,3
65114,2
65115,5
65116,3
65117,3
65118,3
65120,4
65121,3
65122,4
65123,4
65124,3
65125,3
65126,1
65127,4
65128,3
65129,3
65130,2
65131,3
65132,1
65133,4
65134,6
65135,4
65136,4
65137,4
65138,4
65139,1
65140,3
65141,4
65142,6
65143,4
65144,3
65145,6
65146,6
65147,6
65148,4
65149,3
65150,2
65151,6
65152,3
65153,3
65154,6
65155,2
65156,3
65157,1
65158,3
65159,1
65160,3
65161,4
65162,3
65163,1
65164,3
65165,1
65166,1
65167,4
65168,5
65169,6
65170,1
65171,6
65172,3
65173,4
65174,4
65175,2
65177,1
65178,3
65179,3
65180,3
65181,6
65182,4
65183,3
65184,2
65185,4
65187,2
65188,5
65189,3
65190,3
65191,5
65192,6
65193,3
65194,6
65195,1
65196,1
65197,4
65198,3
65199,6
65201,4
65202,3
65204,2
65205,4
65206,3
65207,3
65208,5
65209,6
65210,2
65211,2
65212,6
65214,6
65216,5
65217,3
65218,1
65219,4
65220,6
65222,1
65223,3
65224,4
65225,4
65226,3
65227,6
65228,3
65229,3
65230,1
65231,1
65232,3
65233,5
65234,3
65235,6
65236,1
65237,2
65238,3
65239,5
65240,2
65241,3
65242,6
65243,3
65244,5
65245,4
65247,3
65248,4
65249,6
65250,3
65251,3
65252,1
65253,1
65254,3
65255,6
65257,4
65258,5
65259,3
65260,5
65261,3
65262,3
65263,3
65264,2
65265,6
65266,5
65267,5
65268,4
65270,1
65271,1
65272,4
65273,6
65274,4
65275,1
65276,3
65277,5
65279,4
65282,3
65283,5
65284,6
65285,3
65286,3
65288,5
65289,3
65290,6
65291,3
65292,6
65293,6
65294,5
65297,5
65298,3
65299,4
65300,2
65302,4
65303,3
65304,5
65305,6
65306,6
65307,4
65308,1
65309,5
65310,1
65311,2
65313,3
65314,4
65315,5
65316,3
65317,3
65318,4
65319,4
65320,2
65321,3
65322,5
65323,5
65325,3
65326,4
65327,3
65328,4
65329,3
65330,6
65331,3
65332,2
65333,3
65334,3
65335,6
65336,2
65337,6
65338,3
65339,3
65340,6
65341,1
65342,4
65343,3
65344,3
65345,4
65346,1
65347,6
65348,3
65349,2
65350,4
65351,3
65352,3
65353,2
65354,2
65355,3
65357,3
65358,6
65360,1
65361,6
65362,4
65363,6
65364,3
65365,3
65366,3
65367,1
65368,1
65369,3
65370,6
65371,4
65372,6
65373,3
65375,6
65376,3
65377,2
65378,4
65379,5
65380,5
65381,5
65383,2
65384,6
65385,4
65386,6
65387,6
65388,3
65389,5
65390,3
65391,6
65392,5
65393,5
65394,6
65395,4
65396,3
65397,3
65398,5
65399,6
65400,3
65401,6
65402,4
65403,6
65404,4
65405,6
65406,4
65407,3
65409,5
65410,1
65411,3
65412,6
65413,4
65414,4
65415,1
65416,4
65417,6
65418,4
65419,5
65420,3
65421,3
65422,1
65423,4
65425,4
65426,5
65427,3
65430,3
65431,2
65432,6
65433,5
65434,3
65437,6
65438,6
65439,4
65440,3
65441,3
65442,3
65443,3
65444,3
65445,6
65446,2
65447,5
65448,3
65449,3
65450,3
65451,3
65452,3
65453,3
65454,3
65455,1
65456,3
65457,4
65458,6
65459,5
65460,3
65461,6
65462,3
65464,3
65465,4
65466,6
65467,3
65468,1
65469,4
65470,3
65471,3
65472,6
65473,3
65474,3
65475,1
65476,6
65477,3
65478,1
65479,3
65481,3
65482,3
65483,3
65484,1
65485,3
65486,4
65487,4
65488,6
65489,6
65490,2
65491,3
65492,3
65493,4
65494,1
65495,5
65496,3
65497,3
65498,3
65500,4
65501,3
65502,5
65503,6
65505,4
65506,5
65507,6
65508,6
65509,5
65511,3
65512,3
65513,3
65514,3
65515,3
65516,3
65517,4
65519,1
65520,1
65521,5
65522,6
65523,1
65524,3
65525,3
65526,3
65527,4
65528,2
65529,1
65530,6
65531,4
65532,3
65534,1
65535,1
65536,1
65538,2
65539,4
65540,2
65541,4
65542,4
65543,6
65544,1
65545,3
65546,6
65547,4
65548,6
65549,3
65550,3
65551,3
65552,1
65553,1
65554,1
65555,5
65556,3
65557,3
65558,3
65559,1
65560,3
65561,1
65562,4
65563,3
65565,5
65566,6
65567,6
65568,3
65570,4
65571,3
65572,4
65573,1
65574,1
65575,6
65576,1
65577,4
65578,3
65579,3
65580,1
65581,5
65582,3
65583,3
65584,4
65585,1
65586,1
65587,1
65588,4
65590,5
65591,1
65593,3
65594,2
65595,4
65596,1
65597,3
65598,5
65599,2
65600,1
65601,5
65602,5
65603,1
65604,3
65605,3
65606,3
65607,3
65608,3
65609,1
65610,6
65611,3
65612,3
65614,3
65615,3
65616,3
65617,4
65618,5
65619,6
65622,4
65623,5
65624,3
65625,2
65626,6
65627,3
65628,3
65629,1
65630,2
65631,3
65632,3
65633,6
65634,4
65635,4
65636,3
65637,1
65638,2
65639,1
65640,2
65641,6
65642,1
65643,3
65644,3
65645,3
65646,1
65647,3
65648,3
65649,1
65650,3
65651,4
65652,4
65653,6
65654,4
65655,2
65656,3
65657,4
65658,3
65659,3
65660,1
65661,2
65662,3
65663,5
65664,3
65665,5
65666,2
65667,5
65668,1
65669,1
65670,3
65671,6
65672,4
65673,1
65674,1
65675,3
65676,4
65677,3
65678,4
65679,3
65680,3
65681,6
65682,6
65683,1
65684,6
65685,4
65686,5
65687,6
65688,2
65689,1
65691,4
65692,6
65693,1
65695,3
65696,3
65697,1
65698,3
65699,3
65700,3
65701,5
65702,3
65703,3
65704,3
65705,3
65706,3
65707,4
65708,5
65709,1
65710,4
65711,2
65712,3
65713,1
65714,3
65715,6
65717,6
65718,3
65719,2
65720,4
65721,1
65722,1
65723,3
65726,3
65727,3
65728,1
65729,6
65730,3
65731,3
65732,2
65734,3
65735,3
65736,3
65737,1
65738,4
65739,6
65740,3
65741,2
65742,6
65743,6
65745,5
65746,3
65747,6
65748,5
65749,3
65750,3
65751,2
65752,5
65753,4
65754,1
65755,4
65756,5
65758,3
65759,1
65760,3
65761,6
65762,4
65764,1
65765,4
65766,2
65767,3
65768,4
65769,4
65770,4
65771,6
65772,1
65773,3
65774,3
65775,3
65776,1
65777,3
65778,3
65780,4
65781,6
65782,6
65783,1
65784,3
65785,4
65786,5
65787,1
65788,4
65790,4
65791,4
65792,4
65793,4
65794,3
65795,4
65796,3
65797,6
65798,3
65799,6
65800,3
